"Plot Title: TIYU240701DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21091844, SEN S/N: 21091844)","Temp, °C (LGR S/N: 21091844, SEN S/N: 21091844)","Coupler Attached (LGR S/N: 21091844)","Host Connected (LGR S/N: 21091844)","Stopped (LGR S/N: 21091844)","End Of File (LGR S/N: 21091844)"
947,07/11/24 03:30:00 PM,6.68,23.58,,,,
948,07/11/24 03:45:00 PM,6.60,24.10,,,,
949,07/11/24 04:00:00 PM,6.56,24.58,,,,
950,07/11/24 04:15:00 PM,6.51,24.88,,,,
951,07/11/24 04:30:00 PM,6.52,24.76,,,,
952,07/11/24 04:45:00 PM,6.55,24.58,,,,
953,07/11/24 05:00:00 PM,6.54,24.68,,,,
954,07/11/24 05:15:00 PM,6.55,24.58,,,,
955,07/11/24 05:30:00 PM,6.57,24.46,,,,
956,07/11/24 05:45:00 PM,6.58,24.24,,,,
957,07/11/24 06:00:00 PM,6.60,24.06,,,,
958,07/11/24 06:15:00 PM,6.63,23.90,,,,
959,07/11/24 06:30:00 PM,6.66,23.70,,,,
960,07/11/24 06:45:00 PM,6.71,23.46,,,,
961,07/11/24 07:00:00 PM,6.71,23.38,,,,
962,07/11/24 07:15:00 PM,6.73,23.34,,,,
963,07/11/24 07:30:00 PM,6.73,23.38,,,,
964,07/11/24 07:45:00 PM,6.74,23.36,,,,
965,07/11/24 08:00:00 PM,6.73,23.24,,,,
966,07/11/24 08:15:00 PM,6.73,23.18,,,,
967,07/11/24 08:30:00 PM,6.75,23.12,,,,
968,07/11/24 08:45:00 PM,6.75,23.02,,,,
969,07/11/24 09:00:00 PM,6.80,22.90,,,,
970,07/11/24 09:15:00 PM,6.79,22.80,,,,
971,07/11/24 09:30:00 PM,6.82,22.66,,,,
972,07/11/24 09:45:00 PM,6.85,22.60,,,,
973,07/11/24 10:00:00 PM,6.83,22.62,,,,
974,07/11/24 10:15:00 PM,6.84,22.64,,,,
975,07/11/24 10:30:00 PM,6.85,22.58,,,,
976,07/11/24 10:45:00 PM,6.84,22.54,,,,
977,07/11/24 11:00:00 PM,6.85,22.50,,,,
978,07/11/24 11:15:00 PM,6.85,22.50,,,,
979,07/11/24 11:30:00 PM,6.84,22.54,,,,
980,07/11/24 11:45:00 PM,6.85,22.52,,,,
981,07/12/24 12:00:00 AM,6.85,22.50,,,,
982,07/12/24 12:15:00 AM,6.87,22.46,,,,
983,07/12/24 12:30:00 AM,6.87,22.42,,,,
984,07/12/24 12:45:00 AM,6.89,22.36,,,,
985,07/12/24 01:00:00 AM,6.84,22.34,,,,
986,07/12/24 01:15:00 AM,6.86,22.34,,,,
987,07/12/24 01:30:00 AM,6.87,22.26,,,,
988,07/12/24 01:45:00 AM,6.88,22.24,,,,
989,07/12/24 02:00:00 AM,6.87,22.24,,,,
990,07/12/24 02:15:00 AM,6.87,22.20,,,,
991,07/12/24 02:30:00 AM,6.89,22.18,,,,
992,07/12/24 02:45:00 AM,6.90,22.12,,,,
993,07/12/24 03:00:00 AM,6.91,22.06,,,,
994,07/12/24 03:15:00 AM,6.91,22.06,,,,
995,07/12/24 03:30:00 AM,6.90,22.06,,,,
996,07/12/24 03:45:00 AM,6.91,22.04,,,,
997,07/12/24 04:00:00 AM,6.93,22.02,,,,
998,07/12/24 04:15:00 AM,6.91,22.02,,,,
999,07/12/24 04:30:00 AM,6.93,22.02,,,,
1000,07/12/24 04:45:00 AM,6.93,22.02,,,,
1001,07/12/24 05:00:00 AM,6.91,22.04,,,,
1002,07/12/24 05:15:00 AM,6.91,22.04,,,,
1003,07/12/24 05:30:00 AM,6.91,22.04,,,,
1004,07/12/24 05:45:00 AM,6.91,22.04,,,,
1005,07/12/24 06:00:00 AM,6.91,22.04,,,,
1006,07/12/24 06:15:00 AM,6.91,22.06,,,,
1007,07/12/24 06:30:00 AM,6.92,22.08,,,,
1008,07/12/24 06:45:00 AM,6.90,22.14,,,,
1009,07/12/24 07:00:00 AM,6.89,22.22,,,,
1010,07/12/24 07:15:00 AM,6.85,22.40,,,,
1011,07/12/24 07:30:00 AM,6.84,22.56,,,,
1012,07/12/24 07:45:00 AM,6.82,22.78,,,,
1013,07/12/24 08:00:00 AM,6.79,23.00,,,,
1014,07/12/24 08:15:00 AM,6.79,23.10,,,,
1015,07/12/24 08:30:00 AM,6.79,23.24,,,,
1016,07/12/24 08:45:00 AM,6.76,23.58,,,,
1017,07/12/24 09:00:00 AM,6.67,23.96,,,,
1018,07/12/24 09:15:00 AM,6.67,24.08,,,,
1019,07/12/24 09:30:00 AM,6.58,25.62,,,,
1020,07/12/24 09:45:00 AM,6.41,28.12,,,,
1021,07/12/24 10:00:00 AM,6.26,27.26,,,,
1022,07/12/24 10:15:00 AM,6.37,26.72,,,,
1023,07/12/24 10:30:00 AM,6.36,27.08,,,,
1024,07/12/24 10:45:00 AM,6.30,28.00,,,,
1025,07/12/24 11:00:00 AM,6.16,29.42,,,,
1026,07/12/24 11:15:00 AM,6.05,30.98,,,,
1027,07/12/24 11:30:00 AM,5.87,31.52,,,,
1028,07/12/24 11:45:00 AM,5.85,31.40,,,,
1029,07/12/24 12:00:00 PM,5.81,31.62,,,,
1030,07/12/24 12:15:00 PM,5.93,31.00,,,,
1031,07/12/24 12:30:00 PM,5.95,31.00,,,,
1032,07/12/24 12:45:00 PM,5.97,30.94,,,,
1033,07/12/24 01:00:00 PM,5.80,32.40,,,,
1034,07/12/24 01:15:00 PM,5.80,31.90,,,,
1035,07/12/24 01:30:00 PM,5.94,30.62,,,,
1036,07/12/24 01:45:00 PM,6.05,29.96,,,,
1037,07/12/24 02:00:00 PM,6.08,29.52,,,,
1038,07/12/24 02:15:00 PM,6.15,29.14,,,,
1039,07/12/24 02:30:00 PM,6.14,28.96,,,,
1040,07/12/24 02:45:00 PM,6.18,29.04,,,,
1041,07/12/24 03:00:00 PM,6.18,28.84,,,,
1042,07/12/24 03:15:00 PM,6.17,28.26,,,,
1043,07/12/24 03:30:00 PM,6.23,27.70,,,,
1044,07/12/24 03:45:00 PM,6.32,27.56,,,,
1045,07/12/24 04:00:00 PM,6.28,27.76,,,,
1046,07/12/24 04:15:00 PM,6.30,27.72,,,,
1047,07/12/24 04:30:00 PM,6.32,27.46,,,,
1048,07/12/24 04:45:00 PM,6.34,27.22,,,,
1049,07/12/24 05:00:00 PM,6.36,26.88,,,,
1050,07/12/24 05:15:00 PM,6.41,26.50,,,,
1051,07/12/24 05:30:00 PM,6.43,26.22,,,,
1052,07/12/24 05:45:00 PM,6.12,25.98,,,,
1053,07/12/24 06:00:00 PM,6.13,25.90,,,,
1054,07/12/24 06:15:00 PM,6.12,25.84,,,,
1055,07/12/24 06:30:00 PM,6.11,25.80,,,,
1056,07/12/24 06:45:00 PM,6.11,25.72,,,,
1057,07/12/24 07:00:00 PM,6.09,25.68,,,,
1058,07/12/24 07:15:00 PM,6.09,25.60,,,,
1059,07/12/24 07:30:00 PM,6.10,25.54,,,,
1060,07/12/24 07:45:00 PM,6.09,25.48,,,,
1061,07/12/24 08:00:00 PM,6.09,25.42,,,,
1062,07/12/24 08:15:00 PM,6.09,25.36,,,,
1063,07/12/24 08:30:00 PM,6.08,25.30,,,,
1064,07/12/24 08:45:00 PM,6.08,25.26,,,,
1065,07/12/24 09:00:00 PM,6.05,25.22,,,,
1066,07/12/24 09:15:00 PM,6.06,25.18,,,,
1067,07/12/24 09:30:00 PM,6.09,25.12,,,,
1068,07/12/24 09:45:00 PM,6.07,25.10,,,,
1069,07/12/24 10:00:00 PM,6.08,25.06,,,,
1070,07/12/24 10:15:00 PM,6.07,25.02,,,,
1071,07/12/24 10:30:00 PM,6.07,25.00,,,,
1072,07/12/24 10:45:00 PM,6.08,24.94,,,,
1073,07/12/24 11:00:00 PM,6.09,24.92,,,,
1074,07/12/24 11:15:00 PM,6.11,24.88,,,,
1075,07/12/24 11:30:00 PM,6.10,24.82,,,,
1076,07/12/24 11:45:00 PM,6.10,24.80,,,,
1077,07/13/24 12:00:00 AM,6.07,24.78,,,,
1078,07/13/24 12:15:00 AM,6.04,24.78,,,,
1079,07/13/24 12:30:00 AM,6.05,24.76,,,,
1080,07/13/24 12:45:00 AM,6.02,24.72,,,,
1081,07/13/24 01:00:00 AM,5.93,24.64,,,,
1082,07/13/24 01:15:00 AM,5.89,24.60,,,,
1083,07/13/24 01:30:00 AM,5.87,24.58,,,,
1084,07/13/24 01:45:00 AM,5.94,24.58,,,,
1085,07/13/24 02:00:00 AM,5.99,24.54,,,,
1086,07/13/24 02:15:00 AM,6.07,24.50,,,,
1087,07/13/24 02:30:00 AM,6.09,24.44,,,,
1088,07/13/24 02:45:00 AM,6.07,24.38,,,,
1089,07/13/24 03:00:00 AM,6.18,24.26,,,,
1090,07/13/24 03:15:00 AM,6.29,23.92,,,,
1091,07/13/24 03:30:00 AM,6.47,23.48,,,,
1092,07/13/24 03:45:00 AM,6.54,23.26,,,,
1093,07/13/24 04:00:00 AM,6.52,23.18,,,,
1094,07/13/24 04:15:00 AM,6.50,23.20,,,,
1095,07/13/24 04:30:00 AM,6.48,23.28,,,,
1096,07/13/24 04:45:00 AM,6.47,23.34,,,,
1097,07/13/24 05:00:00 AM,6.42,23.32,,,,
1098,07/13/24 05:15:00 AM,6.48,23.24,,,,
1099,07/13/24 05:30:00 AM,6.51,23.18,,,,
1100,07/13/24 05:45:00 AM,6.53,23.14,,,,
1101,07/13/24 06:00:00 AM,6.53,23.12,,,,
1102,07/13/24 06:15:00 AM,6.54,23.06,,,,
1103,07/13/24 06:30:00 AM,6.55,23.02,,,,
1104,07/13/24 06:45:00 AM,6.57,22.98,,,,
1105,07/13/24 07:00:00 AM,6.59,22.96,,,,
1106,07/13/24 07:15:00 AM,6.59,22.94,,,,
1107,07/13/24 07:30:00 AM,6.57,22.92,,,,
1108,07/13/24 07:45:00 AM,6.60,22.90,,,,
1109,07/13/24 08:00:00 AM,6.59,22.88,,,,
1110,07/13/24 08:15:00 AM,6.63,22.86,,,,
1111,07/13/24 08:30:00 AM,6.61,22.86,,,,
1112,07/13/24 08:45:00 AM,6.62,22.86,,,,
1113,07/13/24 09:00:00 AM,6.63,22.84,,,,
1114,07/13/24 09:15:00 AM,6.63,22.84,,,,
1115,07/13/24 09:30:00 AM,6.63,22.82,,,,
1116,07/13/24 09:45:00 AM,6.66,22.80,,,,
1117,07/13/24 10:00:00 AM,6.65,22.80,,,,
1118,07/13/24 10:15:00 AM,6.66,22.80,,,,
1119,07/13/24 10:30:00 AM,6.67,22.80,,,,
1120,07/13/24 10:45:00 AM,6.65,22.80,,,,
1121,07/13/24 11:00:00 AM,6.67,22.80,,,,
1122,07/13/24 11:15:00 AM,6.85,21.92,,,,
1123,07/13/24 11:30:00 AM,6.98,20.98,,,,
1124,07/13/24 11:45:00 AM,7.02,20.66,,,,
1125,07/13/24 12:00:00 PM,7.07,20.44,,,,
1126,07/13/24 12:15:00 PM,7.09,20.34,,,,
1127,07/13/24 12:30:00 PM,7.06,20.32,,,,
1128,07/13/24 12:45:00 PM,7.09,20.28,,,,
1129,07/13/24 01:00:00 PM,7.07,20.24,,,,
1130,07/13/24 01:15:00 PM,7.07,20.22,,,,
1131,07/13/24 01:30:00 PM,7.04,20.22,,,,
1132,07/13/24 01:45:00 PM,7.07,20.28,,,,
1133,07/13/24 02:00:00 PM,7.02,20.36,,,,
1134,07/13/24 02:15:00 PM,7.00,20.40,,,,
1135,07/13/24 02:30:00 PM,6.94,20.50,,,,
1136,07/13/24 02:45:00 PM,6.87,20.68,,,,
1137,07/13/24 03:00:00 PM,6.87,20.88,,,,
1138,07/13/24 03:15:00 PM,6.77,21.16,,,,
1139,07/13/24 03:30:00 PM,6.67,21.62,,,,
1140,07/13/24 03:45:00 PM,6.66,22.06,,,,
1141,07/13/24 04:00:00 PM,6.62,22.56,,,,
1142,07/13/24 04:15:00 PM,6.60,22.78,,,,
1143,07/13/24 04:30:00 PM,6.59,22.94,,,,
1144,07/13/24 04:45:00 PM,6.57,23.14,,,,
1145,07/13/24 05:00:00 PM,6.55,23.26,,,,
1146,07/13/24 05:15:00 PM,6.52,23.26,,,,
1147,07/13/24 05:30:00 PM,6.50,23.28,,,,
1148,07/13/24 05:45:00 PM,6.54,23.26,,,,
1149,07/13/24 06:00:00 PM,6.54,23.24,,,,
1150,07/13/24 06:15:00 PM,6.51,23.22,,,,
1151,07/13/24 06:30:00 PM,6.54,23.20,,,,
1152,07/13/24 06:45:00 PM,6.51,23.18,,,,
1153,07/13/24 07:00:00 PM,6.52,23.14,,,,
1154,07/13/24 07:15:00 PM,6.49,23.14,,,,
1155,07/13/24 07:30:00 PM,6.49,23.12,,,,
1156,07/13/24 07:45:00 PM,6.51,23.10,,,,
1157,07/13/24 08:00:00 PM,6.51,23.08,,,,
1158,07/13/24 08:15:00 PM,6.51,23.06,,,,
1159,07/13/24 08:30:00 PM,6.51,23.04,,,,
1160,07/13/24 08:45:00 PM,6.52,23.04,,,,
1161,07/13/24 09:00:00 PM,6.50,23.02,,,,
1162,07/13/24 09:15:00 PM,6.51,23.02,,,,
1163,07/13/24 09:30:00 PM,6.51,23.00,,,,
1164,07/13/24 09:45:00 PM,6.49,23.00,,,,
1165,07/13/24 10:00:00 PM,6.52,22.98,,,,
1166,07/13/24 10:15:00 PM,6.49,22.98,,,,
1167,07/13/24 10:30:00 PM,6.53,22.98,,,,
1168,07/13/24 10:45:00 PM,6.51,22.96,,,,
1169,07/13/24 11:00:00 PM,6.52,22.96,,,,
1170,07/13/24 11:15:00 PM,6.52,22.96,,,,
1171,07/13/24 11:30:00 PM,6.52,22.96,,,,
1172,07/13/24 11:45:00 PM,6.50,22.94,,,,
1173,07/14/24 12:00:00 AM,6.52,22.94,,,,
1174,07/14/24 12:15:00 AM,6.52,22.92,,,,
1175,07/14/24 12:30:00 AM,6.50,22.94,,,,
1176,07/14/24 12:45:00 AM,6.52,22.92,,,,
1177,07/14/24 01:00:00 AM,6.53,22.92,,,,
1178,07/14/24 01:15:00 AM,6.52,22.92,,,,
1179,07/14/24 01:30:00 AM,6.50,22.90,,,,
1180,07/14/24 01:45:00 AM,6.54,22.88,,,,
1181,07/14/24 02:00:00 AM,6.53,22.88,,,,
1182,07/14/24 02:15:00 AM,6.56,22.84,,,,
1183,07/14/24 02:30:00 AM,6.60,22.84,,,,
1184,07/14/24 02:45:00 AM,6.68,22.78,,,,
1185,07/14/24 03:00:00 AM,6.72,22.78,,,,
1186,07/14/24 03:15:00 AM,6.67,22.82,,,,
1187,07/14/24 03:30:00 AM,6.73,22.78,,,,
1188,07/14/24 03:45:00 AM,6.71,22.76,,,,
1189,07/14/24 04:00:00 AM,6.71,22.76,,,,
1190,07/14/24 04:15:00 AM,6.72,22.74,,,,
1191,07/14/24 04:30:00 AM,6.73,22.72,,,,
1192,07/14/24 04:45:00 AM,6.72,22.68,,,,
1193,07/14/24 05:00:00 AM,6.73,22.64,,,,
1194,07/14/24 05:15:00 AM,6.73,22.64,,,,
1195,07/14/24 05:30:00 AM,6.73,22.62,,,,
1196,07/14/24 05:45:00 AM,6.73,22.60,,,,
1197,07/14/24 06:00:00 AM,6.73,22.58,,,,
1198,07/14/24 06:15:00 AM,6.73,22.56,,,,
1199,07/14/24 06:30:00 AM,6.70,22.54,,,,
1200,07/14/24 06:45:00 AM,6.74,22.52,,,,
1201,07/14/24 07:00:00 AM,6.73,22.52,,,,
1202,07/14/24 07:15:00 AM,6.72,22.54,,,,
1203,07/14/24 07:30:00 AM,6.73,22.54,,,,
1204,07/14/24 07:45:00 AM,6.73,22.54,,,,
1205,07/14/24 08:00:00 AM,6.73,22.54,,,,
1206,07/14/24 08:15:00 AM,6.73,22.56,,,,
1207,07/14/24 08:30:00 AM,6.72,22.56,,,,
1208,07/14/24 08:45:00 AM,6.73,22.60,,,,
1209,07/14/24 09:00:00 AM,6.73,22.62,,,,
1210,07/14/24 09:15:00 AM,6.72,22.64,,,,
1211,07/14/24 09:30:00 AM,6.73,22.66,,,,
1212,07/14/24 09:45:00 AM,6.73,22.70,,,,
1213,07/14/24 10:00:00 AM,6.67,22.74,,,,
1214,07/14/24 10:15:00 AM,6.74,22.76,,,,
1215,07/14/24 10:30:00 AM,6.73,22.80,,,,
1216,07/14/24 10:45:00 AM,6.73,22.82,,,,
1217,07/14/24 11:00:00 AM,6.74,22.86,,,,
1218,07/14/24 11:15:00 AM,6.73,22.90,,,,
1219,07/14/24 11:30:00 AM,6.73,23.00,,,,
1220,07/14/24 11:45:00 AM,6.74,23.18,,,,
1221,07/14/24 12:00:00 PM,6.74,23.26,,,,
1222,07/14/24 12:15:00 PM,6.72,23.34,,,,
1223,07/14/24 12:30:00 PM,6.72,23.40,,,,
1224,07/14/24 12:45:00 PM,6.68,23.40,,,,
1225,07/14/24 01:00:00 PM,6.64,23.40,,,,
1226,07/14/24 01:15:00 PM,6.64,23.36,,,,
1227,07/14/24 01:30:00 PM,6.57,23.34,,,,
1228,07/14/24 01:45:00 PM,6.65,23.34,,,,
1229,07/14/24 02:00:00 PM,6.66,23.32,,,,
1230,07/14/24 02:15:00 PM,6.65,23.32,,,,
1231,07/14/24 02:30:00 PM,6.63,23.34,,,,
1232,07/14/24 02:45:00 PM,6.63,23.36,,,,
1233,07/14/24 03:00:00 PM,6.65,23.40,,,,
1234,07/14/24 03:15:00 PM,6.64,23.42,,,,
1235,07/14/24 03:30:00 PM,6.64,23.40,,,,
1236,07/14/24 03:45:00 PM,6.65,23.32,,,,
1237,07/14/24 04:00:00 PM,6.65,23.32,,,,
1238,07/14/24 04:15:00 PM,6.66,23.30,,,,
1239,07/14/24 04:30:00 PM,6.64,23.28,,,,
1240,07/14/24 04:45:00 PM,6.65,23.24,,,,
1241,07/14/24 05:00:00 PM,6.65,23.22,,,,
1242,07/14/24 05:15:00 PM,6.65,23.22,,,,
1243,07/14/24 05:30:00 PM,6.64,23.22,,,,
1244,07/14/24 05:45:00 PM,6.63,23.26,,,,
1245,07/14/24 06:00:00 PM,6.63,23.28,,,,
1246,07/14/24 06:15:00 PM,6.61,23.28,,,,
1247,07/14/24 06:30:00 PM,6.62,23.24,,,,
1248,07/14/24 06:45:00 PM,6.62,23.20,,,,
1249,07/14/24 07:00:00 PM,6.62,23.18,,,,
1250,07/14/24 07:15:00 PM,6.62,23.16,,,,
1251,07/14/24 07:30:00 PM,6.65,23.16,,,,
1252,07/14/24 07:45:00 PM,6.61,23.14,,,,
1253,07/14/24 08:00:00 PM,6.62,23.14,,,,
1254,07/14/24 08:15:00 PM,6.64,23.14,,,,
1255,07/14/24 08:30:00 PM,6.63,23.12,,,,
1256,07/14/24 08:45:00 PM,6.64,23.10,,,,
1257,07/14/24 09:00:00 PM,6.64,23.10,,,,
1258,07/14/24 09:15:00 PM,6.64,23.08,,,,
1259,07/14/24 09:30:00 PM,6.62,23.08,,,,
1260,07/14/24 09:45:00 PM,6.62,23.08,,,,
1261,07/14/24 10:00:00 PM,6.62,23.08,,,,
1262,07/14/24 10:15:00 PM,6.64,23.08,,,,
1263,07/14/24 10:30:00 PM,6.64,23.08,,,,
1264,07/14/24 10:45:00 PM,6.65,23.08,,,,
1265,07/14/24 11:00:00 PM,6.66,23.08,,,,
1266,07/14/24 11:15:00 PM,6.65,23.06,,,,
1267,07/14/24 11:30:00 PM,6.66,23.04,,,,
1268,07/14/24 11:45:00 PM,6.65,23.04,,,,
1269,07/15/24 12:00:00 AM,6.66,23.02,,,,
1270,07/15/24 12:15:00 AM,6.67,23.00,,,,
1271,07/15/24 12:30:00 AM,6.66,22.98,,,,
1272,07/15/24 12:45:00 AM,6.66,22.98,,,,
1273,07/15/24 01:00:00 AM,6.64,22.96,,,,
1274,07/15/24 01:15:00 AM,6.67,22.96,,,,
1275,07/15/24 01:30:00 AM,6.67,22.94,,,,
1276,07/15/24 01:45:00 AM,6.65,22.92,,,,
1277,07/15/24 02:00:00 AM,6.67,22.92,,,,
1278,07/15/24 02:15:00 AM,6.65,22.90,,,,
1279,07/15/24 02:30:00 AM,6.65,22.90,,,,
1280,07/15/24 02:45:00 AM,6.65,22.88,,,,
1281,07/15/24 03:00:00 AM,6.65,22.88,,,,
1282,07/15/24 03:15:00 AM,6.66,22.86,,,,
1283,07/15/24 03:30:00 AM,6.64,22.86,,,,
1284,07/15/24 03:45:00 AM,6.66,22.84,,,,
1285,07/15/24 04:00:00 AM,6.66,22.84,,,,
1286,07/15/24 04:15:00 AM,6.65,22.82,,,,
1287,07/15/24 04:30:00 AM,6.64,22.82,,,,
1288,07/15/24 04:45:00 AM,6.64,22.80,,,,
1289,07/15/24 05:00:00 AM,6.67,22.80,,,,
1290,07/15/24 05:15:00 AM,6.64,22.78,,,,
1291,07/15/24 05:30:00 AM,6.64,22.78,,,,
1292,07/15/24 05:45:00 AM,6.64,22.76,,,,
1293,07/15/24 06:00:00 AM,6.64,22.76,,,,
1294,07/15/24 06:15:00 AM,6.67,22.74,,,,
1295,07/15/24 06:30:00 AM,6.65,22.74,,,,
1296,07/15/24 06:45:00 AM,6.64,22.74,,,,
1297,07/15/24 07:00:00 AM,6.67,22.72,,,,
1298,07/15/24 07:15:00 AM,6.67,22.72,,,,
1299,07/15/24 07:30:00 AM,6.67,22.72,,,,
1300,07/15/24 07:45:00 AM,6.67,22.72,,,,
1301,07/15/24 08:00:00 AM,6.67,22.74,,,,
1302,07/15/24 08:15:00 AM,6.67,22.74,,,,
1303,07/15/24 08:30:00 AM,6.69,22.74,,,,
1304,07/15/24 08:45:00 AM,6.72,22.76,,,,
1305,07/15/24 09:00:00 AM,6.71,22.78,,,,
1306,07/15/24 09:15:00 AM,6.73,22.78,,,,
1307,07/15/24 09:30:00 AM,6.72,22.78,,,,
1308,07/15/24 09:45:00 AM,6.70,22.80,,,,
1309,07/15/24 10:00:00 AM,6.71,22.80,,,,
1310,07/15/24 10:15:00 AM,6.73,22.82,,,,
1311,07/15/24 10:30:00 AM,6.73,22.84,,,,
1312,07/15/24 10:45:00 AM,6.73,22.88,,,,
1313,07/15/24 11:00:00 AM,6.76,22.92,,,,
1314,07/15/24 11:15:00 AM,6.80,23.00,,,,
1315,07/15/24 11:30:00 AM,6.74,23.08,,,,
1316,07/15/24 11:45:00 AM,6.75,23.08,,,,
1317,07/15/24 12:00:00 PM,6.74,23.12,,,,
1318,07/15/24 12:15:00 PM,6.73,23.14,,,,
1319,07/15/24 12:30:00 PM,6.72,23.16,,,,
1320,07/15/24 12:45:00 PM,6.73,23.22,,,,
1321,07/15/24 01:00:00 PM,6.77,23.34,,,,
1322,07/15/24 01:15:00 PM,6.73,23.42,,,,
1323,07/15/24 01:30:00 PM,6.73,23.48,,,,
1324,07/15/24 01:45:00 PM,6.74,23.58,,,,
1325,07/15/24 02:00:00 PM,6.71,23.70,,,,
1326,07/15/24 02:15:00 PM,6.68,23.68,,,,
1327,07/15/24 02:30:00 PM,6.66,23.64,,,,
1328,07/15/24 02:45:00 PM,6.64,23.64,,,,
1329,07/15/24 03:00:00 PM,6.63,23.68,,,,
1330,07/15/24 03:15:00 PM,6.60,23.68,,,,
1331,07/15/24 03:30:00 PM,6.61,23.68,,,,
1332,07/15/24 03:45:00 PM,6.62,23.66,,,,
1333,07/15/24 04:00:00 PM,6.60,23.64,,,,
1334,07/15/24 04:15:00 PM,6.61,23.60,,,,
1335,07/15/24 04:30:00 PM,6.61,23.56,,,,
1336,07/15/24 04:45:00 PM,6.60,23.52,,,,
1337,07/15/24 05:00:00 PM,6.59,23.50,,,,
1338,07/15/24 05:15:00 PM,6.57,23.48,,,,
1339,07/15/24 05:30:00 PM,6.58,23.46,,,,
1340,07/15/24 05:45:00 PM,6.56,23.42,,,,
1341,07/15/24 06:00:00 PM,6.56,23.38,,,,
1342,07/15/24 06:15:00 PM,6.55,23.36,,,,
1343,07/15/24 06:30:00 PM,6.54,23.32,,,,
1344,07/15/24 06:45:00 PM,6.56,23.28,,,,
1345,07/15/24 07:00:00 PM,6.54,23.24,,,,
1346,07/15/24 07:15:00 PM,6.53,23.20,,,,
1347,07/15/24 07:30:00 PM,6.55,23.16,,,,
1348,07/15/24 07:45:00 PM,6.54,23.14,,,,
1349,07/15/24 08:00:00 PM,6.54,23.10,,,,
1350,07/15/24 08:15:00 PM,6.54,23.08,,,,
1351,07/15/24 08:30:00 PM,6.55,23.06,,,,
1352,07/15/24 08:45:00 PM,6.54,23.02,,,,
1353,07/15/24 09:00:00 PM,6.55,23.00,,,,
1354,07/15/24 09:15:00 PM,6.54,22.96,,,,
1355,07/15/24 09:30:00 PM,6.57,22.94,,,,
1356,07/15/24 09:45:00 PM,6.57,22.90,,,,
1357,07/15/24 10:00:00 PM,6.56,22.88,,,,
1358,07/15/24 10:15:00 PM,6.57,22.86,,,,
1359,07/15/24 10:30:00 PM,6.58,22.84,,,,
1360,07/15/24 10:45:00 PM,6.58,22.82,,,,
1361,07/15/24 11:00:00 PM,6.57,22.80,,,,
1362,07/15/24 11:15:00 PM,6.59,22.78,,,,
1363,07/15/24 11:30:00 PM,6.58,22.76,,,,
1364,07/15/24 11:45:00 PM,6.59,22.74,,,,
1365,07/16/24 12:00:00 AM,6.61,22.72,,,,
1366,07/16/24 12:15:00 AM,6.60,22.70,,,,
1367,07/16/24 12:30:00 AM,6.60,22.68,,,,
1368,07/16/24 12:45:00 AM,6.60,22.66,,,,
1369,07/16/24 01:00:00 AM,6.60,22.64,,,,
1370,07/16/24 01:15:00 AM,6.60,22.62,,,,
1371,07/16/24 01:30:00 AM,6.60,22.58,,,,
1372,07/16/24 01:45:00 AM,6.60,22.56,,,,
1373,07/16/24 02:00:00 AM,6.60,22.54,,,,
1374,07/16/24 02:15:00 AM,6.61,22.52,,,,
1375,07/16/24 02:30:00 AM,6.61,22.50,,,,
1376,07/16/24 02:45:00 AM,6.60,22.48,,,,
1377,07/16/24 03:00:00 AM,6.59,22.46,,,,
1378,07/16/24 03:15:00 AM,6.61,22.44,,,,
1379,07/16/24 03:30:00 AM,6.60,22.42,,,,
1380,07/16/24 03:45:00 AM,6.61,22.40,,,,
1381,07/16/24 04:00:00 AM,6.61,22.38,,,,
1382,07/16/24 04:15:00 AM,6.62,22.36,,,,
1383,07/16/24 04:30:00 AM,6.62,22.34,,,,
1384,07/16/24 04:45:00 AM,6.61,22.32,,,,
1385,07/16/24 05:00:00 AM,6.61,22.32,,,,
1386,07/16/24 05:15:00 AM,6.62,22.28,,,,
1387,07/16/24 05:30:00 AM,6.65,22.28,,,,
1388,07/16/24 05:45:00 AM,6.62,22.26,,,,
1389,07/16/24 06:00:00 AM,6.64,22.24,,,,
1390,07/16/24 06:15:00 AM,6.65,22.22,,,,
1391,07/16/24 06:30:00 AM,6.64,22.22,,,,
1392,07/16/24 06:45:00 AM,6.65,22.20,,,,
1393,07/16/24 07:00:00 AM,6.66,22.18,,,,
1394,07/16/24 07:15:00 AM,6.65,22.18,,,,
1395,07/16/24 07:30:00 AM,6.66,22.20,,,,
1396,07/16/24 07:45:00 AM,6.67,22.20,,,,
1397,07/16/24 08:00:00 AM,6.67,22.20,,,,
1398,07/16/24 08:15:00 AM,6.69,22.22,,,,
1399,07/16/24 08:30:00 AM,6.71,22.22,,,,
1400,07/16/24 08:45:00 AM,6.70,22.24,,,,
1401,07/16/24 09:00:00 AM,6.71,22.26,,,,
1402,07/16/24 09:15:00 AM,6.73,22.32,,,,
1403,07/16/24 09:30:00 AM,6.73,22.38,,,,
1404,07/16/24 09:45:00 AM,6.74,22.42,,,,
1405,07/16/24 10:00:00 AM,6.77,22.44,,,,
1406,07/16/24 10:15:00 AM,6.78,22.54,,,,
1407,07/16/24 10:30:00 AM,6.82,22.62,,,,
1408,07/16/24 10:45:00 AM,6.79,22.80,,,,
