"Plot Title: SINDIDO061424"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 20815614, SEN S/N: 20815614)","Temp, °C (LGR S/N: 20815614, SEN S/N: 20815614)","Coupler Attached (LGR S/N: 20815614)","Host Connected (LGR S/N: 20815614)","Stopped (LGR S/N: 20815614)","End Of File (LGR S/N: 20815614)"
947,06/24/24 11:45:00 AM,6.73,28.54,,,,
948,06/24/24 12:00:00 PM,6.72,28.88,,,,
949,06/24/24 12:15:00 PM,6.67,29.16,,,,
950,06/24/24 12:30:00 PM,6.70,29.44,,,,
951,06/24/24 12:45:00 PM,6.62,29.68,,,,
952,06/24/24 01:00:00 PM,6.59,29.86,,,,
953,06/24/24 01:15:00 PM,6.54,30.08,,,,
954,06/24/24 01:30:00 PM,6.54,30.22,,,,
955,06/24/24 01:45:00 PM,6.49,30.34,,,,
956,06/24/24 02:00:00 PM,6.49,30.42,,,,
957,06/24/24 02:15:00 PM,6.44,30.46,,,,
958,06/24/24 02:30:00 PM,6.43,30.52,,,,
959,06/24/24 02:45:00 PM,6.39,30.50,,,,
960,06/24/24 03:00:00 PM,6.36,30.48,,,,
961,06/24/24 03:15:00 PM,6.32,30.40,,,,
962,06/24/24 03:30:00 PM,6.30,30.32,,,,
963,06/24/24 03:45:00 PM,6.27,30.20,,,,
964,06/24/24 04:00:00 PM,6.22,30.08,,,,
965,06/24/24 04:15:00 PM,6.19,29.96,,,,
966,06/24/24 04:30:00 PM,6.11,29.82,,,,
967,06/24/24 04:45:00 PM,6.08,29.64,,,,
968,06/24/24 05:00:00 PM,6.00,29.46,,,,
969,06/24/24 05:15:00 PM,5.91,29.30,,,,
970,06/24/24 05:30:00 PM,5.82,29.12,,,,
971,06/24/24 05:45:00 PM,5.80,28.96,,,,
972,06/24/24 06:00:00 PM,5.74,28.82,,,,
973,06/24/24 06:15:00 PM,5.74,28.68,,,,
974,06/24/24 06:30:00 PM,5.72,28.54,,,,
975,06/24/24 06:45:00 PM,5.73,28.42,,,,
976,06/24/24 07:00:00 PM,5.74,28.30,,,,
977,06/24/24 07:15:00 PM,5.73,28.20,,,,
978,06/24/24 07:30:00 PM,5.73,28.10,,,,
979,06/24/24 07:45:00 PM,5.72,28.02,,,,
980,06/24/24 08:00:00 PM,5.75,27.92,,,,
981,06/24/24 08:15:00 PM,5.76,27.84,,,,
982,06/24/24 08:30:00 PM,5.74,27.76,,,,
983,06/24/24 08:45:00 PM,5.74,27.68,,,,
984,06/24/24 09:00:00 PM,5.76,27.62,,,,
985,06/24/24 09:15:00 PM,5.79,27.52,,,,
986,06/24/24 09:30:00 PM,5.84,27.40,,,,
987,06/24/24 09:45:00 PM,5.82,27.16,,,,
988,06/24/24 10:00:00 PM,5.93,26.80,,,,
989,06/24/24 10:15:00 PM,6.36,26.22,,,,
990,06/24/24 10:30:00 PM,6.72,23.22,,,,
991,06/24/24 10:45:00 PM,6.93,21.86,,,,
992,06/24/24 11:00:00 PM,6.99,21.54,,,,
993,06/24/24 11:15:00 PM,7.02,21.48,,,,
994,06/24/24 11:30:00 PM,7.00,21.60,,,,
995,06/24/24 11:45:00 PM,7.03,21.86,,,,
996,06/25/24 12:00:00 AM,6.72,22.84,,,,
997,06/25/24 12:15:00 AM,6.56,22.96,,,,
998,06/25/24 12:30:00 AM,6.55,22.94,,,,
999,06/25/24 12:45:00 AM,6.56,22.90,,,,
1000,06/25/24 01:00:00 AM,6.53,22.90,,,,
1001,06/25/24 01:15:00 AM,6.49,22.92,,,,
1002,06/25/24 01:30:00 AM,6.82,22.76,,,,
1003,06/25/24 01:45:00 AM,6.86,22.36,,,,
1004,06/25/24 02:00:00 AM,6.90,22.06,,,,
1005,06/25/24 02:15:00 AM,6.92,22.00,,,,
1006,06/25/24 02:30:00 AM,6.92,21.90,,,,
1007,06/25/24 02:45:00 AM,6.93,21.86,,,,
1008,06/25/24 03:00:00 AM,6.93,21.84,,,,
1009,06/25/24 03:15:00 AM,6.93,21.84,,,,
1010,06/25/24 03:30:00 AM,6.93,21.86,,,,
1011,06/25/24 03:45:00 AM,6.92,21.88,,,,
1012,06/25/24 04:00:00 AM,6.93,21.86,,,,
1013,06/25/24 04:15:00 AM,6.94,21.84,,,,
1014,06/25/24 04:30:00 AM,6.93,21.76,,,,
1015,06/25/24 04:45:00 AM,6.94,21.76,,,,
1016,06/25/24 05:00:00 AM,6.93,21.72,,,,
1017,06/25/24 05:15:00 AM,6.95,21.64,,,,
1018,06/25/24 05:30:00 AM,6.97,21.62,,,,
1019,06/25/24 05:45:00 AM,6.96,21.66,,,,
1020,06/25/24 06:00:00 AM,6.96,21.68,,,,
1021,06/25/24 06:15:00 AM,6.95,21.76,,,,
1022,06/25/24 06:30:00 AM,6.94,21.82,,,,
1023,06/25/24 06:45:00 AM,6.93,21.96,,,,
1024,06/25/24 07:00:00 AM,6.91,22.12,,,,
1025,06/25/24 07:15:00 AM,6.90,22.26,,,,
1026,06/25/24 07:30:00 AM,6.88,22.44,,,,
1027,06/25/24 07:45:00 AM,6.84,22.76,,,,
1028,06/25/24 08:00:00 AM,6.78,23.22,,,,
1029,06/25/24 08:15:00 AM,6.71,23.76,,,,
1030,06/25/24 08:30:00 AM,6.66,24.06,,,,
1031,06/25/24 08:45:00 AM,6.64,24.28,,,,
1032,06/25/24 09:00:00 AM,6.58,24.74,,,,
1033,06/25/24 09:15:00 AM,6.55,25.26,,,,
1034,06/25/24 09:30:00 AM,6.34,26.86,,,,
1035,06/25/24 09:45:00 AM,6.26,28.12,,,,
1036,06/25/24 10:00:00 AM,6.14,28.50,,,,
1037,06/25/24 10:15:00 AM,6.10,28.78,,,,
1038,06/25/24 10:30:00 AM,6.10,28.40,,,,
1039,06/25/24 10:45:00 AM,6.13,28.68,,,,
1040,06/25/24 11:00:00 AM,6.06,29.32,,,,
1041,06/25/24 11:15:00 AM,6.00,29.56,,,,
1042,06/25/24 11:30:00 AM,6.00,29.72,,,,
1043,06/25/24 11:45:00 AM,5.98,30.04,,,,
1044,06/25/24 12:00:00 PM,5.92,30.22,,,,
1045,06/25/24 12:15:00 PM,5.95,30.18,,,,
1046,06/25/24 12:30:00 PM,5.97,29.98,,,,
1047,06/25/24 12:45:00 PM,6.00,30.02,,,,
1048,06/25/24 01:00:00 PM,5.99,30.14,,,,
1049,06/25/24 01:15:00 PM,6.00,29.98,,,,
1050,06/25/24 01:30:00 PM,5.98,29.90,,,,
1051,06/25/24 01:45:00 PM,6.02,29.64,,,,
1052,06/25/24 02:00:00 PM,6.03,29.40,,,,
1053,06/25/24 02:15:00 PM,6.08,29.22,,,,
1054,06/25/24 02:30:00 PM,6.10,28.90,,,,
1055,06/25/24 02:45:00 PM,6.13,28.72,,,,
1056,06/25/24 03:00:00 PM,6.12,28.72,,,,
1057,06/25/24 03:15:00 PM,6.10,28.58,,,,
1058,06/25/24 03:30:00 PM,6.14,28.34,,,,
1059,06/25/24 03:45:00 PM,6.16,28.20,,,,
1060,06/25/24 04:00:00 PM,6.18,28.00,,,,
1061,06/25/24 04:15:00 PM,6.21,27.66,,,,
1062,06/25/24 04:30:00 PM,6.24,27.26,,,,
1063,06/25/24 04:45:00 PM,6.28,26.78,,,,
1064,06/25/24 05:00:00 PM,6.35,26.30,,,,
1065,06/25/24 05:15:00 PM,6.40,25.84,,,,
1066,06/25/24 05:30:00 PM,6.46,25.34,,,,
1067,06/25/24 05:45:00 PM,6.52,24.94,,,,
1068,06/25/24 06:00:00 PM,6.55,24.64,,,,
1069,06/25/24 06:15:00 PM,6.58,24.40,,,,
1070,06/25/24 06:30:00 PM,6.62,24.12,,,,
1071,06/25/24 06:45:00 PM,6.65,23.96,,,,
1072,06/25/24 07:00:00 PM,6.67,23.74,,,,
1073,06/25/24 07:15:00 PM,6.70,23.60,,,,
1074,06/25/24 07:30:00 PM,6.69,23.54,,,,
1075,06/25/24 07:45:00 PM,6.72,23.44,,,,
1076,06/25/24 08:00:00 PM,6.70,23.56,,,,
1077,06/25/24 08:15:00 PM,6.71,23.60,,,,
1078,06/25/24 08:30:00 PM,6.72,23.54,,,,
1079,06/25/24 08:45:00 PM,6.73,23.42,,,,
1080,06/25/24 09:00:00 PM,6.75,23.28,,,,
1081,06/25/24 09:15:00 PM,6.76,23.20,,,,
1082,06/25/24 09:30:00 PM,6.76,23.18,,,,
1083,06/25/24 09:45:00 PM,6.76,23.20,,,,
1084,06/25/24 10:00:00 PM,6.76,23.14,,,,
1085,06/25/24 10:15:00 PM,6.78,23.06,,,,
1086,06/25/24 10:30:00 PM,6.80,22.92,,,,
1087,06/25/24 10:45:00 PM,6.81,22.80,,,,
1088,06/25/24 11:00:00 PM,6.81,22.84,,,,
1089,06/25/24 11:15:00 PM,6.80,22.76,,,,
1090,06/25/24 11:30:00 PM,6.81,22.68,,,,
1091,06/25/24 11:45:00 PM,6.84,22.58,,,,
1092,06/26/24 12:00:00 AM,6.84,22.52,,,,
1093,06/26/24 12:15:00 AM,6.84,22.50,,,,
1094,06/26/24 12:30:00 AM,6.85,22.40,,,,
1095,06/26/24 12:45:00 AM,6.86,22.26,,,,
1096,06/26/24 01:00:00 AM,6.88,22.16,,,,
1097,06/26/24 01:15:00 AM,6.89,22.10,,,,
1098,06/26/24 01:30:00 AM,6.90,22.10,,,,
1099,06/26/24 01:45:00 AM,6.89,22.04,,,,
1100,06/26/24 02:00:00 AM,6.91,21.94,,,,
1101,06/26/24 02:15:00 AM,6.93,21.82,,,,
1102,06/26/24 02:30:00 AM,6.93,21.66,,,,
1103,06/26/24 02:45:00 AM,6.94,21.48,,,,
1104,06/26/24 03:00:00 AM,6.96,21.34,,,,
1105,06/26/24 03:15:00 AM,6.95,21.26,,,,
1106,06/26/24 03:30:00 AM,6.98,21.14,,,,
1107,06/26/24 03:45:00 AM,6.98,21.06,,,,
1108,06/26/24 04:00:00 AM,7.00,21.02,,,,
1109,06/26/24 04:15:00 AM,7.01,20.92,,,,
1110,06/26/24 04:30:00 AM,7.01,20.84,,,,
1111,06/26/24 04:45:00 AM,7.03,20.80,,,,
1112,06/26/24 05:00:00 AM,7.03,20.86,,,,
1113,06/26/24 05:15:00 AM,7.02,20.94,,,,
1114,06/26/24 05:30:00 AM,7.00,21.04,,,,
1115,06/26/24 05:45:00 AM,7.00,21.14,,,,
1116,06/26/24 06:00:00 AM,6.97,21.30,,,,
1117,06/26/24 06:15:00 AM,6.96,21.44,,,,
1118,06/26/24 06:30:00 AM,6.93,21.58,,,,
1119,06/26/24 06:45:00 AM,6.94,21.82,,,,
1120,06/26/24 07:00:00 AM,6.93,22.06,,,,
1121,06/26/24 07:15:00 AM,6.90,22.28,,,,
1122,06/26/24 07:30:00 AM,6.86,22.60,,,,
1123,06/26/24 07:45:00 AM,6.83,22.92,,,,
1124,06/26/24 08:00:00 AM,6.76,23.26,,,,
1125,06/26/24 08:15:00 AM,6.74,23.66,,,,
1126,06/26/24 08:30:00 AM,6.69,23.94,,,,
1127,06/26/24 08:45:00 AM,6.67,24.18,,,,
1128,06/26/24 09:00:00 AM,6.65,24.32,,,,
1129,06/26/24 09:15:00 AM,6.63,24.52,,,,
1130,06/26/24 09:30:00 AM,6.59,24.78,,,,
1131,06/26/24 09:45:00 AM,6.56,24.96,,,,
1132,06/26/24 10:00:00 AM,6.56,25.00,,,,
1133,06/26/24 10:15:00 AM,6.56,25.34,,,,
1134,06/26/24 10:30:00 AM,6.49,25.84,,,,
1135,06/26/24 10:45:00 AM,6.42,26.52,,,,
1136,06/26/24 11:00:00 AM,6.36,27.28,,,,
1137,06/26/24 11:15:00 AM,6.26,28.12,,,,
1138,06/26/24 11:30:00 AM,6.18,28.62,,,,
1139,06/26/24 11:45:00 AM,6.13,28.92,,,,
1140,06/26/24 12:00:00 PM,6.14,29.06,,,,
1141,06/26/24 12:15:00 PM,6.14,29.02,,,,
1142,06/26/24 12:30:00 PM,6.15,29.20,,,,
1143,06/26/24 12:45:00 PM,6.10,29.68,,,,
1144,06/26/24 01:00:00 PM,6.05,29.72,,,,
1145,06/26/24 01:15:00 PM,6.08,28.78,,,,
1146,06/26/24 01:30:00 PM,6.17,27.88,,,,
1147,06/26/24 01:45:00 PM,6.24,27.36,,,,
1148,06/26/24 02:00:00 PM,6.30,26.78,,,,
1149,06/26/24 02:15:00 PM,6.34,26.34,,,,
1150,06/26/24 02:30:00 PM,6.38,26.08,,,,
1151,06/26/24 02:45:00 PM,6.42,26.02,,,,
1152,06/26/24 03:00:00 PM,6.41,25.92,,,,
1153,06/26/24 03:15:00 PM,6.44,25.70,,,,
1154,06/26/24 03:30:00 PM,6.45,25.62,,,,
1155,06/26/24 03:45:00 PM,6.46,25.66,,,,
1156,06/26/24 04:00:00 PM,6.47,25.60,,,,
1157,06/26/24 04:15:00 PM,6.47,25.44,,,,
1158,06/26/24 04:30:00 PM,6.49,25.26,,,,
1159,06/26/24 04:45:00 PM,6.53,25.04,,,,
1160,06/26/24 05:00:00 PM,6.54,24.88,,,,
1161,06/26/24 05:15:00 PM,6.56,24.68,,,,
1162,06/26/24 05:30:00 PM,6.58,24.44,,,,
1163,06/26/24 05:45:00 PM,6.62,24.18,,,,
1164,06/26/24 06:00:00 PM,6.65,23.94,,,,
1165,06/26/24 06:15:00 PM,6.66,23.72,,,,
1166,06/26/24 06:30:00 PM,6.68,23.66,,,,
1167,06/26/24 06:45:00 PM,6.70,23.54,,,,
1168,06/26/24 07:00:00 PM,6.71,23.48,,,,
1169,06/26/24 07:15:00 PM,6.74,23.28,,,,
1170,06/26/24 07:30:00 PM,6.76,23.00,,,,
1171,06/26/24 07:45:00 PM,6.80,22.74,,,,
1172,06/26/24 08:00:00 PM,6.83,22.62,,,,
1173,06/26/24 08:15:00 PM,6.84,22.50,,,,
1174,06/26/24 08:30:00 PM,6.84,22.50,,,,
1175,06/26/24 08:45:00 PM,6.85,22.40,,,,
1176,06/26/24 09:00:00 PM,6.87,22.36,,,,
1177,06/26/24 09:15:00 PM,6.87,22.32,,,,
1178,06/26/24 09:30:00 PM,6.88,22.28,,,,
1179,06/26/24 09:45:00 PM,6.88,22.26,,,,
1180,06/26/24 10:00:00 PM,6.87,22.28,,,,
1181,06/26/24 10:15:00 PM,6.88,22.28,,,,
1182,06/26/24 10:30:00 PM,6.88,22.24,,,,
1183,06/26/24 10:45:00 PM,6.89,22.22,,,,
1184,06/26/24 11:00:00 PM,6.88,22.22,,,,
1185,06/26/24 11:15:00 PM,6.88,22.22,,,,
1186,06/26/24 11:30:00 PM,6.87,22.22,,,,
1187,06/26/24 11:45:00 PM,6.87,22.22,,,,
1188,06/27/24 12:00:00 AM,6.87,22.20,,,,
1189,06/27/24 12:15:00 AM,6.88,22.18,,,,
1190,06/27/24 12:30:00 AM,6.89,22.12,,,,
1191,06/27/24 12:45:00 AM,6.89,22.10,,,,
1192,06/27/24 01:00:00 AM,6.89,22.06,,,,
1193,06/27/24 01:15:00 AM,6.89,22.02,,,,
1194,06/27/24 01:30:00 AM,6.91,21.94,,,,
1195,06/27/24 01:45:00 AM,6.90,21.90,,,,
1196,06/27/24 02:00:00 AM,6.90,21.86,,,,
1197,06/27/24 02:15:00 AM,6.90,21.84,,,,
1198,06/27/24 02:30:00 AM,6.89,21.82,,,,
1199,06/27/24 02:45:00 AM,6.89,21.82,,,,
1200,06/27/24 03:00:00 AM,6.89,21.80,,,,
1201,06/27/24 03:15:00 AM,6.91,21.76,,,,
1202,06/27/24 03:30:00 AM,6.90,21.68,,,,
1203,06/27/24 03:45:00 AM,6.90,21.66,,,,
1204,06/27/24 04:00:00 AM,6.91,21.62,,,,
1205,06/27/24 04:15:00 AM,6.92,21.56,,,,
1206,06/27/24 04:30:00 AM,6.91,21.52,,,,
1207,06/27/24 04:45:00 AM,6.92,21.56,,,,
1208,06/27/24 05:00:00 AM,6.92,21.60,,,,
1209,06/27/24 05:15:00 AM,6.91,21.64,,,,
1210,06/27/24 05:30:00 AM,6.91,21.66,,,,
1211,06/27/24 05:45:00 AM,6.91,21.70,,,,
1212,06/27/24 06:00:00 AM,6.90,21.70,,,,
1213,06/27/24 06:15:00 AM,6.91,21.76,,,,
1214,06/27/24 06:30:00 AM,6.89,21.84,,,,
1215,06/27/24 06:45:00 AM,6.89,22.02,,,,
1216,06/27/24 07:00:00 AM,6.90,22.18,,,,
1217,06/27/24 07:15:00 AM,6.86,22.36,,,,
1218,06/27/24 07:30:00 AM,6.85,22.52,,,,
1219,06/27/24 07:45:00 AM,6.82,22.72,,,,
1220,06/27/24 08:00:00 AM,6.83,22.84,,,,
1221,06/27/24 08:15:00 AM,6.81,22.96,,,,
1222,06/27/24 08:30:00 AM,6.79,22.94,,,,
1223,06/27/24 08:45:00 AM,6.78,23.02,,,,
1224,06/27/24 09:00:00 AM,6.76,23.18,,,,
1225,06/27/24 09:15:00 AM,6.76,23.36,,,,
1226,06/27/24 09:30:00 AM,6.74,23.54,,,,
1227,06/27/24 09:45:00 AM,6.71,23.78,,,,
1228,06/27/24 10:00:00 AM,6.68,24.08,,,,
1229,06/27/24 10:15:00 AM,6.65,24.56,,,,
1230,06/27/24 10:30:00 AM,6.57,25.40,,,,
1231,06/27/24 10:45:00 AM,6.43,27.12,,,,
1232,06/27/24 11:00:00 AM,6.22,28.92,,,,
1233,06/27/24 11:15:00 AM,6.01,30.56,,,,
1234,06/27/24 11:30:00 AM,5.94,31.06,,,,
1235,06/27/24 11:45:00 AM,5.95,30.72,,,,
1236,06/27/24 12:00:00 PM,5.97,30.36,,,,
1237,06/27/24 12:15:00 PM,6.00,29.84,,,,
1238,06/27/24 12:30:00 PM,6.13,30.00,,,,
1239,06/27/24 12:45:00 PM,6.13,29.92,,,,
1240,06/27/24 01:00:00 PM,6.14,29.64,,,,
1241,06/27/24 01:15:00 PM,6.18,29.58,,,,
1242,06/27/24 01:30:00 PM,6.18,29.78,,,,
1243,06/27/24 01:45:00 PM,6.10,29.84,,,,
1244,06/27/24 02:00:00 PM,6.17,29.66,,,,
1245,06/27/24 02:15:00 PM,6.19,29.60,,,,
1246,06/27/24 02:30:00 PM,6.17,29.50,,,,
1247,06/27/24 02:45:00 PM,6.20,29.22,,,,
1248,06/27/24 03:00:00 PM,6.20,28.88,,,,
1249,06/27/24 03:15:00 PM,6.27,28.70,,,,
1250,06/27/24 03:30:00 PM,6.30,28.58,,,,
1251,06/27/24 03:45:00 PM,6.28,28.66,,,,
1252,06/27/24 04:00:00 PM,6.25,28.70,,,,
1253,06/27/24 04:15:00 PM,6.20,28.74,,,,
1254,06/27/24 04:30:00 PM,6.22,28.20,,,,
1255,06/27/24 04:45:00 PM,6.25,27.48,,,,
1256,06/27/24 05:00:00 PM,6.31,26.70,,,,
1257,06/27/24 05:15:00 PM,6.39,26.04,,,,
1258,06/27/24 05:30:00 PM,6.47,25.38,,,,
1259,06/27/24 05:45:00 PM,6.54,24.82,,,,
1260,06/27/24 06:00:00 PM,6.58,24.34,,,,
1261,06/27/24 06:15:00 PM,6.64,24.02,,,,
1262,06/27/24 06:30:00 PM,6.70,23.74,,,,
1263,06/27/24 06:45:00 PM,6.71,23.48,,,,
1264,06/27/24 07:00:00 PM,6.75,23.24,,,,
1265,06/27/24 07:15:00 PM,6.76,23.16,,,,
1266,06/27/24 07:30:00 PM,6.78,23.02,,,,
1267,06/27/24 07:45:00 PM,6.79,22.96,,,,
1268,06/27/24 08:00:00 PM,6.81,22.96,,,,
1269,06/27/24 08:15:00 PM,6.80,22.96,,,,
1270,06/27/24 08:30:00 PM,6.81,22.96,,,,
1271,06/27/24 08:45:00 PM,6.81,22.90,,,,
1272,06/27/24 09:00:00 PM,6.81,22.82,,,,
1273,06/27/24 09:15:00 PM,6.82,22.82,,,,
1274,06/27/24 09:30:00 PM,6.82,22.86,,,,
1275,06/27/24 09:45:00 PM,6.81,22.88,,,,
1276,06/27/24 10:00:00 PM,6.80,22.88,,,,
1277,06/27/24 10:15:00 PM,6.81,22.88,,,,
1278,06/27/24 10:30:00 PM,6.81,22.84,,,,
1279,06/27/24 10:45:00 PM,6.82,22.78,,,,
1280,06/27/24 11:00:00 PM,6.82,22.74,,,,
1281,06/27/24 11:15:00 PM,6.82,22.64,,,,
1282,06/27/24 11:30:00 PM,6.84,22.56,,,,
1283,06/27/24 11:45:00 PM,6.84,22.50,,,,
1284,06/28/24 12:00:00 AM,6.84,22.52,,,,
1285,06/28/24 12:15:00 AM,6.86,22.42,,,,
1286,06/28/24 12:30:00 AM,6.85,22.36,,,,
1287,06/28/24 12:45:00 AM,6.84,22.34,,,,
1288,06/28/24 01:00:00 AM,6.85,22.26,,,,
1289,06/28/24 01:15:00 AM,6.86,22.20,,,,
1290,06/28/24 01:30:00 AM,6.85,22.18,,,,
1291,06/28/24 01:45:00 AM,6.87,22.12,,,,
1292,06/28/24 02:00:00 AM,6.87,22.08,,,,
1293,06/28/24 02:15:00 AM,6.87,22.06,,,,
1294,06/28/24 02:30:00 AM,6.85,22.06,,,,
1295,06/28/24 02:45:00 AM,6.87,22.08,,,,
1296,06/28/24 03:00:00 AM,6.86,22.08,,,,
1297,06/28/24 03:15:00 AM,6.85,22.08,,,,
1298,06/28/24 03:30:00 AM,6.86,22.00,,,,
1299,06/28/24 03:45:00 AM,6.87,21.92,,,,
1300,06/28/24 04:00:00 AM,6.90,21.82,,,,
1301,06/28/24 04:15:00 AM,6.90,21.64,,,,
1302,06/28/24 04:30:00 AM,6.93,21.52,,,,
1303,06/28/24 04:45:00 AM,6.94,21.38,,,,
1304,06/28/24 05:00:00 AM,6.96,21.24,,,,
1305,06/28/24 05:15:00 AM,6.98,21.10,,,,
1306,06/28/24 05:30:00 AM,6.99,21.00,,,,
1307,06/28/24 05:45:00 AM,6.99,21.00,,,,
1308,06/28/24 06:00:00 AM,6.98,21.14,,,,
1309,06/28/24 06:15:00 AM,6.95,21.36,,,,
1310,06/28/24 06:30:00 AM,6.94,21.54,,,,
1311,06/28/24 06:45:00 AM,6.92,21.68,,,,
1312,06/28/24 07:00:00 AM,6.89,21.92,,,,
1313,06/28/24 07:15:00 AM,6.88,22.34,,,,
1314,06/28/24 07:30:00 AM,6.88,22.52,,,,
1315,06/28/24 07:45:00 AM,6.86,22.62,,,,
1316,06/28/24 08:00:00 AM,6.86,22.78,,,,
1317,06/28/24 08:15:00 AM,6.84,23.04,,,,
1318,06/28/24 08:30:00 AM,6.81,23.68,,,,
1319,06/28/24 08:45:00 AM,6.70,24.32,,,,
1320,06/28/24 09:00:00 AM,6.67,24.96,,,,
1321,06/28/24 09:15:00 AM,6.57,26.92,,,,
1322,06/28/24 09:30:00 AM,6.33,28.64,,,,
1323,06/28/24 09:45:00 AM,6.07,30.54,,,,
1324,06/28/24 10:00:00 AM,5.94,31.32,,,,
1325,06/28/24 10:15:00 AM,5.85,31.96,,,,
1326,06/28/24 10:30:00 AM,5.88,31.94,,,,
1327,06/28/24 10:45:00 AM,5.80,32.82,,,,
1328,06/28/24 11:00:00 AM,5.76,33.56,,,,
1329,06/28/24 11:15:00 AM,5.71,34.12,,,,
1330,06/28/24 11:30:00 AM,5.76,34.38,,,,
1331,06/28/24 11:45:00 AM,5.75,34.80,,,,
1332,06/28/24 12:00:00 PM,5.70,35.20,,,,
1333,06/28/24 12:15:00 PM,5.67,35.24,,,,
1334,06/28/24 12:30:00 PM,5.67,35.14,,,,
1335,06/28/24 12:45:00 PM,5.65,35.16,,,,
1336,06/28/24 01:00:00 PM,5.70,34.44,,,,
1337,06/28/24 01:15:00 PM,5.75,33.48,,,,
1338,06/28/24 01:30:00 PM,5.78,32.98,,,,
1339,06/28/24 01:45:00 PM,5.85,32.68,,,,
1340,06/28/24 02:00:00 PM,5.89,32.38,,,,
1341,06/28/24 02:15:00 PM,5.89,32.12,,,,
1342,06/28/24 02:30:00 PM,5.94,31.82,,,,
1343,06/28/24 02:45:00 PM,5.96,31.38,,,,
1344,06/28/24 03:00:00 PM,5.97,30.64,,,,
1345,06/28/24 03:15:00 PM,6.00,29.84,,,,
1346,06/28/24 03:30:00 PM,6.10,29.64,,,,
1347,06/28/24 03:45:00 PM,6.12,29.78,,,,
1348,06/28/24 04:00:00 PM,6.10,29.72,,,,
1349,06/28/24 04:15:00 PM,6.12,29.82,,,,
1350,06/28/24 04:30:00 PM,6.10,29.46,,,,
1351,06/28/24 04:45:00 PM,6.13,28.78,,,,
1352,06/28/24 05:00:00 PM,6.18,28.16,,,,
1353,06/28/24 05:15:00 PM,6.22,27.62,,,,
1354,06/28/24 05:30:00 PM,6.28,27.14,,,,
1355,06/28/24 05:45:00 PM,6.32,26.72,,,,
1356,06/28/24 06:00:00 PM,6.38,26.24,,,,
1357,06/28/24 06:15:00 PM,6.42,25.92,,,,
1358,06/28/24 06:30:00 PM,6.47,25.62,,,,
1359,06/28/24 06:45:00 PM,6.50,25.34,,,,
1360,06/28/24 07:00:00 PM,6.52,25.10,,,,
1361,06/28/24 07:15:00 PM,6.55,24.86,,,,
1362,06/28/24 07:30:00 PM,6.56,24.68,,,,
1363,06/28/24 07:45:00 PM,6.60,24.52,,,,
1364,06/28/24 08:00:00 PM,6.60,24.52,,,,
1365,06/28/24 08:15:00 PM,6.63,24.40,,,,
1366,06/28/24 08:30:00 PM,6.63,24.18,,,,
1367,06/28/24 08:45:00 PM,6.65,24.00,,,,
1368,06/28/24 09:00:00 PM,6.67,23.88,,,,
1369,06/28/24 09:15:00 PM,6.69,23.72,,,,
1370,06/28/24 09:30:00 PM,6.68,23.70,,,,
1371,06/28/24 09:45:00 PM,6.70,23.66,,,,
1372,06/28/24 10:00:00 PM,6.69,23.72,,,,
1373,06/28/24 10:15:00 PM,6.70,23.72,,,,
1374,06/28/24 10:30:00 PM,6.70,23.64,,,,
1375,06/28/24 10:45:00 PM,6.71,23.58,,,,
1376,06/28/24 11:00:00 PM,6.70,23.60,,,,
1377,06/28/24 11:15:00 PM,6.71,23.64,,,,
1378,06/28/24 11:30:00 PM,6.69,23.64,,,,
1379,06/28/24 11:45:00 PM,6.70,23.66,,,,
1380,06/29/24 12:00:00 AM,6.70,23.64,,,,
1381,06/29/24 12:15:00 AM,6.70,23.66,,,,
1382,06/29/24 12:30:00 AM,6.69,23.66,,,,
1383,06/29/24 12:45:00 AM,6.70,23.68,,,,
1384,06/29/24 01:00:00 AM,6.67,23.64,,,,
1385,06/29/24 01:15:00 AM,6.68,23.64,,,,
1386,06/29/24 01:30:00 AM,6.68,23.58,,,,
1387,06/29/24 01:45:00 AM,6.69,23.52,,,,
1388,06/29/24 02:00:00 AM,6.69,23.48,,,,
1389,06/29/24 02:15:00 AM,6.69,23.46,,,,
1390,06/29/24 02:30:00 AM,6.71,23.36,,,,
1391,06/29/24 02:45:00 AM,6.72,23.22,,,,
1392,06/29/24 03:00:00 AM,6.73,23.14,,,,
1393,06/29/24 03:15:00 AM,6.75,23.10,,,,
1394,06/29/24 03:30:00 AM,6.75,23.06,,,,
1395,06/29/24 03:45:00 AM,6.75,23.00,,,,
1396,06/29/24 04:00:00 AM,6.77,22.94,,,,
1397,06/29/24 04:15:00 AM,6.76,22.90,,,,
1398,06/29/24 04:30:00 AM,6.77,22.82,,,,
1399,06/29/24 04:45:00 AM,6.78,22.80,,,,
1400,06/29/24 05:00:00 AM,6.79,22.74,,,,
1401,06/29/24 05:15:00 AM,6.82,22.68,,,,
1402,06/29/24 05:30:00 AM,6.81,22.62,,,,
1403,06/29/24 05:45:00 AM,6.81,22.68,,,,
1404,06/29/24 06:00:00 AM,6.79,22.86,,,,
1405,06/29/24 06:15:00 AM,6.76,23.08,,,,
1406,06/29/24 06:30:00 AM,6.75,23.28,,,,
1407,06/29/24 06:45:00 AM,6.72,23.50,,,,
1408,06/29/24 07:00:00 AM,6.70,23.62,,,,
